,sid
15074,9
5495,9
28888,9
12818,9
1397,9
16606,9
725,9
17645,9
32658,9
27161,9
22984,9
19053,9
10139,9
16280,9
26859,9
21214,9
24810,9
34263,9
12893,9
11635,9
27865,9
19327,9
19677,9
28377,9
32200,9
12184,9
14235,9
3526,9
33477,9
24302,9
10089,9
29781,9
34037,9
12515,9
13683,9
11632,9
27355,9
10183,9
33678,9
2658,9
25035,9
14544,9
20426,9
16620,9
26734,9
33781,9
19443,9
18538,9
20585,9
29684,9
10689,9
22398,9
4549,9
14787,9
5996,9
6596,9
28271,9
23260,9
15568,9
19541,9
4838,9
22910,9
5844,9
17277,9
34548,9
9671,9
23656,9
27491,9
34149,9
32204,9
19167,9
15296,9
22559,9
23422,9
6081,9
6167,9
5332,9
4034,9
6557,9
14427,9
9066,9
25199,9
1238,9
31961,9
15218,9
11120,9
23120,9
23910,9
11989,9
13527,9
1768,9
21615,9
24291,9
29919,9
34040,9
30099,9
16086,9
32099,9
15880,9
14354,9
7270,9
1125,9
21024,9
21072,9
21373,9
4981,9
19393,9
8918,9
32768,9
23121,9
16978,9
30698,9
16767,9
17625,9
34189,9
33396,9
6005,9
20048,9
18789,9
11262,9
29046,9
32232,9
8552,9
1511,9
364,9
5026,9
17415,9
2280,9
721,9
9821,9
13211,9
24174,9
10964,9
15966,9
30950,9
20076,9
21350,9
13309,9
33128,9
7070,9
4114,9
32773,9
15087,9
8940,9
17627,9
19182,9
33908,9
6004,9
20186,9
19565,9
14186,9
30665,9
23276,9
12147,9
5998,9
24811,9
21489,9
26858,9
26346,9
12710,9
12822,9
451,9
29416,9
2791,9
8912,9
15459,9
11361,9
30562,9
3685,9
11719,9
28383,9
31732,9
4696,9
29126,9
11991,9
32747,9
27002,9
27077,9
602,9
29049,9
19169,9
33016,9
32363,9
6246,9
24804,9
9576,9
22755,9
2148,9
22253,9
11625,9
3814,9
6864,9
2770,9
1902,9
8643,9
27639,9
31313,9
19917,9
21966,9
12660,9
5337,9
20428,9
30421,9
33520,9
30667,9
31209,9
16092,9
10853,9
19031,9
32757,9
32880,9
25324,9
23275,9
29394,9
21206,9
29566,9
606,9
23255,9
19,9
3559,9
22553,9
2778,9
9304,9
11365,9
12768,9
17129,9
19176,9
15078,9
1754,9
10980,9
2503,9
8674,9
6882,9
32846,9
454,9
6672,9
10691,9
29054,9
3487,9
18152,9
2535,9
28701,9
31983,9
21610,9
17640,9
15591,9
27350,9
26493,9
1510,9
10969,9
16322,9
21455,9
30288,9
5136,9
9945,9
14043,9
28880,9
2654,9
18647,9
15064,9
31441,9
22040,9
19159,9
5724,9
15869,9
23124,9
29131,9
25171,9
18326,9
20375,9
7389,9
34306,9
27679,9
21484,9
3292,9
29907,9
17623,9
32127,9
4322,9
2273,9
9432,9
6556,9
10775,9
11994,9
32245,9
23065,9
32467,9
9306,9
18971,9
4831,9
1904,9
30417,9
28563,9
21967,9
26832,9
8409,9
12507,9
29395,9
20429,9
8921,9
26220,9
31177,9
22224,9
26836,9
31447,9
33992,9
6508,9
2786,9
23956,9
28909,9
30074,9
610,9
227,9
18516,9
31611,9
7387,9
9436,9
20177,9
16469,9
13170,9
23576,9
13673,9
6238,9
4191,9
11626,9
34417,9
22738,9
25300,9
22102,9
4039,9
24931,9
24169,9
11474,9
3951,9
26978,9
1239,9
15973,9
9697,9
23784,9
11986,9
14194,9
19563,9
32339,9
15768,9
24284,9
18143,9
18790,9
31179,9
3171,9
6363,9
32713,9
16844,9
17104,9
7532,9
24170,9
19688,9
3013,9
29295,9
28884,9
26839,9
12903,9
3950,9
14950,9
6361,9
371,9
21200,9
19155,9
32494,9
28543,9
32637,9
14711,9
11675,9
28240,9
17945,9
16846,9
22392,9
531,9
25837,9
4195,9
25814,9
7898,9
27595,9
11638,9
4703,9
33481,9
13927,9
28107,9
14707,9
10609,9
1478,9
19179,9
24420,9
21224,9
6119,9
13028,9
9591,9
5020,9
27756,9
29779,9
21397,9
9437,9
33750,9
20712,9
8044,9
23578,9
12516,9
18136,9
16471,9
31095,9
15051,9
6251,9
30823,9
8210,9
8905,9
9669,9
7626,9
717,9
18529,9
27508,9
22759,9
18031,9
31938,9
2649,9
13767,9
11464,9
19996,9
34043,9
9455,9
34013,9
874,9
22020,9
23271,9
15563,9
24560,9
21875,9
19685,9
27873,9
1993,9
13183,9
7017,9
25549,9
32257,9
19041,9
18415,9
20462,9
30663,9
9928,9
16075,9
4116,9
31694,9
23139,9
11787,9
21586,9
32450,9
33502,9
18658,9
12157,9
24522,9
2255,9
19143,9
413,9
7771,9
16109,9
23490,9
29674,9
2662,9
7016,9
23749,9
19392,9
12897,9
13694,9
11645,9
33241,9
16326,9
10181,9
25684,9
3947,9
9827,9
14718,9
3599,9
8186,9
7886,9
20851,9
4001,9
17519,9
28864,9
8601,9
2794,9
34309,9
30913,9
20049,9
6888,9
5094,9
15310,9
26819,9
7546,9
8904,9
875,9
15369,9
28654,9
22115,9
9624,9
30055,9
20064,9
28356,9
19827,9
20419,9
34266,9
7252,9
1129,9
11727,9
9581,9
890,9
17505,9
26512,9
8910,9
25090,9
2664,9
27844,9
21699,9
12296,9
12396,9
30919,9
13835,9
2667,9
23235,9
12159,9
14204,9
21088,9
15214,9
5834,9
1641,9
34520,9
24773,9
30918,9
14542,9
3451,9
6088,9
9837,9
12782,9
25462,9
18114,9
26310,9
16580,9
2507,9
1640,9
362,9
458,9
30310,9
28261,9
3997,9
24163,9
30638,9
7787,9
22611,9
20678,9
24660,9
15471,9
18913,9
9597,9
25280,9
29124,9
18419,9
24256,9
29556,9
5064,9
4847,9
27738,9
9934,9
749,9
13035,9
28662,9
20373,9
4582,9
2575,9
16107,9
22881,9
31077,9
28899,9
33310,9
32630,9
24801,9
14797,9
26848,9
30400,9
2153,9
14551,9
25706,9
15823,9
22243,9
29889,9
10695,9
746,9
30824,9
18118,9
23661,9
3816,9
29927,9
15063,9
21075,9
12385,9
27330,9
21023,9
25194,9
33311,9
12670,9
31461,9
32960,9
33018,9
8395,9
26218,9
30185,9
14025,9
29026,9
8646,9
13039,9
20997,9
19654,9
31607,9
16072,9
12383,9
18145,9
9583,9
24771,9
22985,9
31232,9
13407,9
614,9
11630,9
25795,9
22636,9
22213,9
21701,9
21722,9
12237,9
34152,9
27650,9
2062,9
34377,9
11875,9
3092,9
7884,9
29697,9
27732,9
26088,9
20166,9
17763,9
31271,8
22907,8
25449,8
17261,8
25496,8
14191,8
8005,8
21915,8
11658,8
5675,8
27545,8
16238,8
32251,8
26433,8
4455,8
24612,8
25491,8
4978,8
9608,8
11265,8
22894,8
4500,8
3095,8
29102,8
23055,8
22063,8
21002,8
33141,8
15202,8
13155,8
7575,8
1428,8
21006,8
22546,8
27005,8
20382,8
27567,8
14329,8
8621,8
21,8
3428,8
15346,8
31654,8
29606,8
30059,8
12619,8
31655,8
33849,8
17304,8
8558,8
14159,8
2472,8
20896,8
12141,8
25509,8
34310,8
21017,8
1560,8
16706,8
31226,8
32822,8
22860,8
20326,8
10135,8
29213,8
31589,8
8015,8
17824,8
23540,8
18755,8
15270,8
2411,8
21862,8
28545,8
28196,8
1862,8
24386,8
9033,8
9756,8
25626,8
30594,8
33660,8
4520,8
14218,8
12802,8
1047,8
18254,8
16267,8
3981,8
9097,8
7526,8
22543,8
26667,8
4466,8
20322,8
360,8
20303,8
1865,8
14656,8
12609,8
23430,8
6657,8
27557,8
2404,8
15243,8
9064,8
21324,8
10653,8
26503,8
33672,8
1358,8
42,8
23373,8
31642,8
13732,8
10240,8
32665,8
18307,8
2887,8
13207,8
11664,8
7062,8
18334,8
18988,8
4462,8
5452,8
13135,8
17230,8
13632,8
25925,8
28147,8
4006,8
10127,8
15250,8
15681,8
16392,8
29103,8
18931,8
30236,8
17946,8
8100,8
8737,8
19842,8
14664,8
16288,8
31102,8
14241,8
17313,8
7075,8
28683,8
12129,8
32821,8
16227,8
11116,8
10784,8
27004,8
12194,8
22401,8
33110,8
5964,8
2596,8
1892,8
15377,8
1419,8
9026,8
28541,8
28151,8
24443,8
3988,8
12291,8
4647,8
8238,8
1899,8
15182,8
21411,8
26520,8
16737,8
15271,8
32784,8
10132,8
16809,8
12691,8
3985,8
21382,8
27517,8
28010,8
25608,8
30746,8
6645,8
22537,8
22382,8
12616,8
24898,8
24431,8
8708,8
28992,8
33795,8
7493,8
21914,8
33692,8
8620,8
25984,8
26661,8
15223,8
10592,8
28660,8
22931,8
27045,8
29083,8
22561,8
22919,8
8584,8
19976,8
11296,8
24614,8
29031,8
4499,8
30016,8
14731,8
28708,8
6989,8
18467,8
17775,8
24985,8
19822,8
27052,8
396,8
23916,8
11258,8
19271,8
16800,8
1540,8
11771,8
13826,8
30196,8
31256,8
33118,8
6555,8
10262,8
13647,8
26467,8
26127,8
10081,8
25962,8
24935,8
1935,8
10647,8
7170,8
25412,8
33263,8
30126,8
18244,8
5547,8
3402,8
4095,8
19810,8
10769,8
8598,8
20906,8
8614,8
12318,8
8587,8
29536,8
26636,8
11086,8
30760,8
30744,8
33183,8
7594,8
11666,8
6504,8
23873,8
6144,8
28687,8
12708,8
30056,8
23397,8
22536,8
16412,8
7169,8
28185,8
9645,8
8211,8
2927,8
27127,8
26649,8
29737,8
1525,8
19811,8
14671,8
11692,8
1064,8
7013,8
29544,8
14741,8
7012,8
20325,8
16417,8
24491,8
12321,8
17254,8
11106,8
20510,8
27157,8
1063,8
14342,8
8227,8
7529,8
3113,8
840,8
34322,8
27522,8
1951,8
26465,8
23449,8
12807,8
34173,8
18449,8
5005,8
10786,8
2958,8
28148,8
17311,8
24429,8
7534,8
14688,8
11281,8
15693,8
25502,8
3576,8
18952,8
6500,8
2922,8
26101,8
21893,8
33713,8
16905,8
15722,8
23084,8
1538,8
23904,8
5632,8
18934,8
13163,8
23392,8
26126,8
12131,8
11772,8
3982,8
17730,8
1426,8
8553,8
6679,8
25441,8
34178,8
20976,8
25415,8
11770,8
23428,8
10082,8
29509,8
17728,8
2465,8
24990,8
23936,8
23875,8
26021,8
21313,8
26650,8
14880,8
20001,8
33666,8
11685,8
33335,8
23561,8
8527,8
29542,8
34139,8
26526,8
7531,8
27978,8
4942,8
24095,8
22917,8
5633,8
7680,8
28069,8
4492,8
30631,8
11299,8
26473,8
6033,8
25474,8
16925,8
27523,8
13192,8
5994,8
23884,8
30571,8
21513,8
29725,8
17417,8
4651,8
24988,8
33151,8
3607,8
910,8
5024,8
34135,8
2376,8
30118,8
14328,8
31105,8
31270,8
5137,8
14339,8
32130,8
14225,8
28996,8
34312,8
8192,8
4968,8
16719,8
17797,8
6980,8
15695,8
6059,8
16376,8
28514,8
23025,8
24565,8
8043,8
27466,8
15680,8
26099,8
1387,8
17931,8
5021,8
11586,8
15358,8
19482,8
4008,8
19781,8
20356,8
18309,8
10149,8
14696,8
13674,8
11119,8
19999,8
915,8
12335,8
22005,8
33797,8
12304,8
13742,8
14158,8
5009,8
12139,8
18753,8
12692,8
30533,8
12830,8
20359,8
17950,8
29085,8
515,8
24421,8
10645,8
6028,8
1864,8
4088,8
32580,8
22893,8
17948,8
17762,8
16750,8
2558,8
19359,8
22404,8
16929,8
31785,8
10051,8
25986,8
27457,8
15782,8
28058,8
4496,8
23571,8
16743,8
33299,8
18272,8
12098,8
28187,8
1448,8
21549,8
23466,8
10225,8
19964,8
29197,8
5112,8
5546,8
20991,8
11659,8
20806,8
14743,8
26540,8
7565,8
24896,8
16204,8
25414,8
22946,8
10605,8
17253,8
10140,8
34286,8
25606,8
3969,8
32143,8
7011,8
8027,8
26608,8
28045,8
23947,8
17800,8
10076,8
13702,8
24917,8
9742,8
11791,8
11653,8
29582,8
16387,8
5031,8
7078,8
17907,8
29587,8
4986,8
32261,8
23556,8
20305,8
18801,8
15778,8
10628,8
31599,8
1034,8
3083,8
32655,8
24459,8
29550,8
33818,8
12838,8
544,8
19793,8
22016,8
20361,8
28657,8
27030,8
32087,8
9564,8
24983,8
13662,8
13190,8
6152,8
7035,8
9121,8
27138,8
1400,8
11290,8
19957,8
9724,8
25489,8
5979,8
10766,8
5501,8
13689,8
24572,8
10077,8
5498,8
15736,8
23924,8
22441,8
29713,8
29012,8
32080,8
34159,8
32119,8
20304,8
24563,8
19882,8
27021,8
32760,8
24972,8
15896,8
19346,8
19990,8
33292,8
25104,8
17776,8
15198,8
6049,8
23923,8
29202,8
8207,8
5981,8
10629,8
30070,8
29589,8
29189,8
21014,8
5128,8
12191,8
3071,8
3086,8
3959,8
29039,8
5504,8
30584,8
24941,8
3592,8
13137,8
22890,8
16745,8
4949,8
21935,8
32633,8
18302,8
18792,8
14704,8
1437,8
3484,8
11788,8
27994,8
32149,8
3098,8
30766,8
3927,8
22019,8
15374,8
30604,8
13648,8
23082,8
9118,8
16937,8
33649,8
20396,8
11603,8
29551,8
1366,8
23568,8
33803,8
3415,8
30040,8
4643,8
13327,8
29689,8
34194,8
21904,8
545,8
23900,8
17759,8
15237,8
5493,8
32142,8
17927,8
7160,8
15719,8
25997,8
25094,8
18322,8
20371,8
7704,8
1445,8
28013,8
14861,8
5154,8
30209,8
19838,8
856,8
4089,8
2905,8
29230,8
32661,8
10117,8
17939,8
14161,8
5666,8
8549,8
2422,8
22529,8
13862,8
3490,8
10261,8
10631,8
1434,8
20861,8
10084,8
13833,8
34160,8
4480,8
31791,8
32654,8
20818,8
19326,8
13681,8
31063,8
6491,8
11166,8
18288,8
9119,8
33205,8
5502,8
31059,8
16724,8
18773,8
27651,8
22387,8
22871,8
21878,8
19829,8
3423,8
31571,8
28691,8
14847,8
29044,8
8696,8
19441,8
13656,8
13178,8
11129,8
27136,8
32171,8
7695,8
12126,8
8700,8
24071,8
23573,8
6526,8
25943,8
22038,8
5465,8
5980,8
17924,8
9567,8
27633,8
2591,8
26480,8
31090,8
24945,8
15742,8
14168,8
6685,8
30549,8
17414,8
8608,8
5662,8
8714,8
23409,8
15195,8
22384,8
11134,8
25974,8
22533,8
4447,8
29008,8
23959,8
31604,8
25000,8
30547,8
17267,8
14345,8
19314,8
23408,8
15267,8
7006,8
22959,8
32629,8
25937,8
19476,8
2588,8
18439,8
22870,8
25488,8
22358,8
19315,8
21366,8
7007,8
862,8
31603,8
20854,8
1372,8
20996,8
32595,8
23447,8
924,8
1436,8
15229,8
32628,8
525,8
24432,8
18775,8
31746,8
31250,8
15259,8
29555,8
23922,8
7183,8
24401,8
15884,8
3967,8
11615,8
7167,8
9743,8
4125,8
5118,8
6012,8
17811,8
30637,8
2398,8
8219,8
24437,8
22388,8
7693,8
14360,8
28019,8
5644,8
32113,8
10078,8
3594,8
29201,8
15225,8
10108,8
18431,8
4511,8
26484,8
346,8
17239,8
8542,8
32631,8
12825,8
25459,8
29524,8
351,8
31573,8
14206,8
11103,8
17746,8
19970,8
26626,8
6566,8
32260,8
30213,8
24495,8
26642,8
1886,8
26114,8
7550,8
18774,8
23926,8
19445,8
16788,8
11132,8
13179,8
31731,8
3103,8
9224,8
19975,8
28585,8
29682,8
8103,8
11291,8
19794,8
33822,8
13336,8
23414,8
3087,8
2936,8
20340,8
16723,8
23413,8
17265,8
27125,8
31060,8
6159,8
21363,8
13176,8
13338,8
25088,8
15387,8
11803,8
32660,8
31235,8
9754,8
13848,8
1052,8
18949,8
12633,8
2431,8
18323,8
24085,8
1377,8
6528,8
19816,8
5631,8
15246,8
11267,8
25470,8
8018,8
4091,8
1379,8
2952,8
33651,8
30559,8
30741,8
4112,8
13684,8
22418,8
23400,8
20395,8
24926,8
19835,8
29741,8
27664,8
13157,8
13824,8
13199,8
13312,8
29097,8
6183,8
6027,8
8074,8
4612,8
31070,8
3976,8
25098,8
20504,8
13143,8
20352,8
15902,8
9557,8
21339,8
36,8
22440,8
15758,8
27484,8
23912,8
31582,8
14357,8
28036,8
17451,8
12173,8
8075,8
20468,8
6001,8
16244,8
32685,8
29062,8
16289,8
14240,8
1874,8
3923,8
6021,8
14164,8
13335,8
10115,8
8743,8
12162,8
24440,8
23948,8
29193,8
14884,8
30089,8
21005,8
8048,8
19480,8
24441,8
22402,8
26106,8
5636,8
24061,8
12316,8
9626,8
18832,8
9255,8
1542,8
33123,8
15204,8
17787,8
28171,8
14846,8
1416,8
30086,8
4977,8
13652,8
10652,8
904,8
31253,8
24958,8
16228,8
12631,8
30124,8
33179,8
32576,8
9726,8
3091,8
18956,8
11636,8
5541,8
18247,8
7185,8
7588,8
26152,8
27014,8
20865,8
24469,8
23599,8
27167,8
336,8
33719,8
6024,8
25118,8
29590,8
5491,8
33600,8
7538,8
11082,8
8093,8
5478,8
21394,8
881,8
12803,8
10272,8
1393,8
23977,8
10780,8
11617,8
21829,8
24111,8
14878,8
22062,8
28074,8
5453,8
29573,8
33766,8
27636,8
27689,8
15757,8
8698,8
26614,8
17933,8
21850,8
8544,8
27527,8
20330,8
548,8
28180,8
22377,8
32638,8
15264,8
9123,8
30729,8
6482,8
24586,8
20492,8
19857,8
31109,8
3608,8
26004,8
12172,8
906,8
34313,8
848,8
12148,8
7561,8
3109,8
868,8
23538,8
23549,8
6995,8
8050,8
5147,8
32133,8
17406,8
24936,8
28540,8
23937,8
28079,8
29534,8
34112,8
31083,8
935,8
530,8
29680,8
28511,8
5019,8
22920,8
21389,8
20520,8
18780,8
19969,8
25480,8
900,8
25433,8
5650,8
20497,8
31115,8
34353,8
7691,8
23934,8
29683,8
32302,8
22059,8
32634,8
6553,8
16385,8
13863,8
12674,8
20483,8
31066,8
10599,8
20908,8
18316,8
11601,8
33637,8
1364,8
26134,8
1562,8
8691,8
21032,8
30042,8
8742,8
3611,8
3461,8
30602,8
18795,8
9758,8
14210,8
16286,8
30554,8
9209,8
24622,8
14674,8
33126,8
24978,8
8094,8
12704,8
15748,8
33674,8
7541,8
21392,8
16915,8
32110,8
21018,8
2946,8
27022,8
4948,8
21897,8
6997,8
18969,8
29528,8
18826,8
27543,8
18349,8
17246,8
25133,8
19295,8
14753,8
19850,8
16210,8
20316,8
33767,8
9236,8
14163,8
20362,8
26477,8
33771,8
6168,8
14749,8
2978,8
14183,8
3936,8
8697,8
16230,8
1040,8
10252,8
8205,8
6017,8
32793,8
23042,8
20995,8
8577,8
9552,8
25134,8
8181,8
21907,8
25464,8
30600,8
3975,8
17276,8
34354,8
3480,8
30045,8
22376,8
9634,8
4982,8
29716,8
23935,8
12163,8
17806,8
32137,8
3590,8
16883,8
11815,8
23437,8
25611,8
18968,8
30750,8
9072,8
8551,8
11266,8
4433,8
23981,8
31624,8
33603,8
16764,8
4945,8
15257,8
30120,8
2933,8
8231,8
9091,8
25439,8
3078,8
12275,8
5540,8
11606,8
15262,8
4449,8
10096,8
25482,8
8090,8
33125,8
12160,8
23469,8
18321,8
9254,8
20994,8
6999,8
25432,8
12311,8
27563,8
31626,8
22879,8
8561,8
901,8
4115,8
17244,8
8716,8
27000,8
22952,8
17,8
27183,8
33604,8
20349,8
28667,8
30727,8
31625,8
15233,8
7578,8
2552,8
33174,8
20482,8
31113,8
28510,8
29064,8
1908,8
20830,8
8,8
10577,8
8578,8
8055,8
340,8
30060,8
31789,8
16409,8
17770,8
19296,8
6793,8
18979,8
2249,8
31429,8
15821,8
29799,8
14541,8
30407,8
20160,8
3272,8
17601,8
7786,8
5739,8
15054,8
17089,8
32985,8
16577,8
10190,8
34008,8
22976,8
21698,8
32984,8
1482,8
19552,8
13004,8
21185,8
28866,8
22209,8
9423,8
34424,8
3274,8
33242,8
15052,8
25287,8
8301,8
33498,8
970,8
16579,8
20673,8
22720,8
3787,8
24001,8
15565,8
3275,8
618,8
10863,8
18533,8
23649,8
22733,8
27238,8
24512,8
24778,8
6341,8
14529,8
28614,8
23648,8
32458,8
28360,8
5225,8
21711,8
33915,8
12238,8
2756,8
10944,8
3690,8
31171,8
26824,8
32891,8
8898,8
107,8
24161,8
24772,8
18625,8
16576,8
3179,8
32456,8
34007,8
5317,8
22112,8
32357,8
15820,8
21441,8
28263,8
6852,8
13261,8
11214,8
5828,8
1222,8
26726,8
22114,8
31211,8
12490,8
1128,8
24283,8
7891,8
31967,8
7379,8
8802,8
720,8
8404,8
28613,8
33398,8
13408,8
15457,8
11363,8
5606,8
3557,8
28354,8
13920,8
30312,8
8907,8
10188,8
26332,8
4307,8
10452,8
3684,8
4069,8
28380,8
27752,8
18137,8
5066,8
21723,8
11213,8
7378,8
1637,8
5578,8
34292,8
33752,8
31454,8
27356,8
23258,8
19160,8
6866,8
32235,8
17095,8
14536,8
27076,8
3277,8
1229,8
29891,8
4815,8
34265,8
6350,8
22726,8
24769,8
26565,8
8812,8
5733,8
12910,8
8138,8
20974,8
31939,8
25792,8
4814,8
2765,8
27749,8
21955,8
24262,8
3791,8
3016,8
28355,8
20589,8
1230,8
23535,8
6756,8
21700,8
25541,8
8906,8
17007,8
22215,8
969,8
4300,8
7268,8
14537,8
22725,8
29801,8
5839,8
16074,8
16484,8
30410,8
185,8
16564,8
10424,8
16565,8
9835,8
3694,8
1647,8
5068,8
6259,8
8308,8
34476,8
23735,8
22651,8
19637,8
26749,8
974,8
4722,8
4286,8
188,8
19065,8
21114,8
29363,8
8889,8
12987,8
12905,8
30897,8
7870,8
16838,8
27234,8
3772,8
18887,8
21093,8
14793,8
20148,8
462,8
34477,8
623,8
7358,8
8650,8
9401,8
21605,8
6605,8
7276,8
22711,8
21956,8
23759,8
5088,8
33962,8
15037,8
698,8
27319,8
17074,8
12476,8
22980,8
20933,8
32438,8
26293,8
16839,8
28652,8
1649,8
29879,8
33961,8
4795,8
24554,8
697,8
27316,8
10868,8
23729,8
19635,8
30334,8
30389,8
18923,8
31924,8
699,8
20968,8
22138,8
12477,8
8678,8
24759,8
12235,8
28853,8
3771,8
12407,8
18552,8
24241,8
15549,8
13500,8
30846,8
27075,8
6252,8
4284,8
6095,8
2242,8
32195,8
26720,8
28367,8
20583,8
7631,8
10726,8
4207,8
1218,8
25185,8
18372,8
2668,8
18635,8
10184,8
12484,8
31842,8
29795,8
26317,8
11972,8
10438,8
22728,8
13930,8
3778,8
31947,8
2157,8
27849,8
33244,8
33492,8
16588,8
21094,8
12482,8
9160,8
27118,8
21705,8
23752,8
11462,8
21606,8
7360,8
9320,8
33756,8
28877,8
29903,8
3180,8
31950,8
28339,8
15032,8
31408,8
5583,8
8379,8
30896,8
32943,8
18373,8
9914,8
32433,8
24006,8
7357,8
1646,8
34430,8
16330,8
24675,8
22628,8
27827,8
29872,8
703,8
25698,8
21707,8
5826,8
32749,8
32354,8
30700,8
5315,8
24166,8
9833,8
19144,8
8389,8
1728,8
3774,8
27853,8
6606,8
5314,8
32894,8
19145,8
2018,8
192,8
4716,8
31687,8
14549,8
30941,8
26707,8
32493,8
30444,8
29267,8
5062,8
19691,8
17130,8
15077,8
2787,8
6881,8
28908,8
4071,8
8422,8
226,8
28396,8
5215,8
34381,8
14055,8
3808,8
15590,8
27216,8
34546,8
2140,8
24815,8
13541,8
15588,8
3298,8
26192,8
23272,8
10982,8
15076,8
9816,8
18666,8
12379,8
8423,8
26704,8
24657,8
22614,8
20567,8
28651,8
8281,8
14426,8
33009,8
6370,8
26847,8
33748,8
20055,8
12505,8
9818,8
14552,8
32975,8
19439,8
28753,8
26706,8
23533,8
20183,8
34510,8
15577,8
2142,8
33998,8
734,8
31721,8
11200,8
8922,8
15298,8
13792,8
17111,8
31952,8
18665,8
28105,8
8282,8
6237,8
17868,8
24015,8
29422,8
19177,8
10981,8
16616,8
26194,8
21588,8
26568,8
16088,8
18135,8
30666,8
22229,8
22478,8
29905,8
29933,8
7904,8
16100,8
452,8
9310,8
7396,8
24145,8
30292,8
31464,8
28247,8
29673,8
34258,8
6080,8
2278,8
4325,8
20207,8
18378,8
30668,8
11491,8
999,8
27371,8
25322,8
12381,8
29929,8
24009,8
25835,8
15599,8
11868,8
20707,8
18656,8
18515,8
9158,8
2375,8
30438,8
20193,8
13550,8
17647,8
5354,8
25828,8
10335,8
3523,8
31317,8
23633,8
1767,8
16096,8
6885,8
4836,8
13024,8
19029,8
19181,8
27369,8
2141,8
4190,8
33356,8
25168,8
29266,8
33012,8
30955,8
16468,8
26857,8
604,8
30669,8
6751,8
12738,8
31827,8
20202,8
22249,8
3301,8
28110,8
18671,8
33235,8
2279,8
6373,8
8418,8
34549,8
23632,8
30443,8
19538,8
3812,8
7256,8
14050,8
29931,8
3300,8
13253,8
18003,8
10976,8
18668,8
32844,8
24656,8
16983,8
222,8
7110,8
27247,8
11475,8
5095,8
17118,8
29400,8
13008,8
20700,8
24794,8
3014,8
5729,8
9185,8
20188,8
27594,8
7894,8
21727,8
31962,8
7382,8
1237,8
18924,8
11472,8
5217,8
33395,8
27867,8
12389,8
5845,8
7777,8
14784,8
23772,8
3286,8
18026,8
6868,8
14436,8
455,8
25577,8
22632,8
33479,8
2262,8
12497,8
22988,8
32473,8
34502,8
19050,8
33989,8
100,8
24680,8
29916,8
27358,8
22979,8
16603,8
14548,8
26728,8
24681,8
22232,8
9942,8
14946,8
5734,8
15573,8
13524,8
7377,8
27359,8
25193,8
10967,8
8167,8
6118,8
7783,8
7376,8
13011,8
29290,8
8913,8
30827,8
32965,8
32884,8
24012,8
31963,8
7383,8
14273,8
17004,8
5329,8
29402,8
13410,8
20702,8
30939,8
14547,8
22233,8
34499,8
11873,8
30664,8
1990,8
10459,8
19665,8
33995,8
8927,8
14785,8
15068,8
31444,8
10462,8
29806,8
24791,8
26838,8
3681,8
18642,8
32971,8
5848,8
28375,8
26326,8
13532,8
1242,8
29908,8
8293,8
25815,8
3290,8
14951,8
14042,8
25545,8
18133,8
17495,8
25809,8
24148,8
22101,8
15960,8
3805,8
30418,8
20694,8
28369,8
1244,8
11481,8
10177,8
14275,8
22635,8
25296,8
6367,8
21712,8
18536,8
10975,8
12256,8
3527,8
2776,8
20072,8
11997,8
3801,8
98,8
32471,8
24275,8
18128,8
17617,8
15583,8
34293,8
14272,8
1240,8
31959,8
29910,8
2659,8
21714,8
33993,8
9666,8
22634,8
31689,8
8926,8
4824,8
29396,8
14557,8
2267,8
4312,8
8805,8
9949,8
25197,8
31958,8
21452,8
28372,8
23501,8
20176,8
15462,8
5339,8
15809,8
21611,8
26237,8
31680,8
3558,8
6785,8
19592,8
23690,8
24727,8
5087,8
33937,8
30868,8
16531,8
5763,8
9886,8
9861,8
13275,8
13980,8
33223,8
10706,8
20115,8
11224,8
14469,8
10375,8
20616,8
7298,8
29327,8
8863,8
16028,8
13787,8
12442,8
4227,8
24022,8
17877,8
32908,8
11934,8
13981,8
26263,8
27276,8
28310,8
8149,8
20114,8
30680,8
26586,8
17555,8
17033,8
21131,8
32914,8
4760,8
31385,8
27287,8
30871,8
20126,8
28314,8
3222,8
26587,8
20637,8
18399,8
24731,8
20127,8
28302,8
5598,8
25754,8
14467,8
11411,8
8668,8
15505,8
26761,8
28810,8
17054,8
8839,8
14980,8
15007,8
18065,8
14981,8
17365,8
33735,8
15312,8
31373,8
13983,8
25553,8
1689,8
11420,8
30860,8
11730,8
21139,8
5589,8
8159,8
32905,8
1495,8
34440,8
31895,8
26074,8
11909,8
34444,8
1501,8
33902,8
15826,8
24749,8
3540,8
19575,8
6306,8
31697,8
26073,8
24181,8
10193,8
16338,8
17064,8
3711,8
2721,8
32944,8
28632,8
24691,8
20650,8
10405,8
23210,8
27308,8
21471,8
5759,8
15482,8
22494,8
22184,8
5247,8
2516,8
33458,8
31194,8
22135,8
33733,8
19420,8
26739,8
34481,8
30383,8
7126,8
22187,8
4220,8
9893,8
31706,8
4258,8
9883,8
2527,8
34246,8
24716,8
28814,8
21468,8
5279,8
1181,8
3228,8
10885,8
9369,8
15825,8
982,8
11731,8
33421,8
7637,8
21642,8
32403,8
30354,8
26256,8
1664,8
20628,8
29328,8
127,8
8347,8
31344,8
22165,8
5277,8
8666,8
671,8
17047,8
